wage_id,placement_id,employment_history_id,recorded_date,wage_amount,wage_unit,source
1031,403,314,2024-12-07,12400.0,monthly,dashboard
1032,403,314,2025-03-07,12900.0,monthly,follow_up
1033,403,314,2025-06-05,13700.0,monthly,follow_up
1034,403,314,2025-12-02,14300.0,monthly,follow_up
1035,408,315,2025-01-11,14600.0,monthly,dashboard
1036,408,315,2026-01-06,15300.0,monthly,follow_up
1037,409,316,2024-12-12,14200.0,monthly,dashboard
1038,409,316,2025-03-12,15100.0,monthly,follow_up
1039,409,316,2025-06-10,16300.0,monthly,follow_up
1040,409,316,2025-12-07,16500.0,monthly,follow_up
1041,410,317,2024-12-08,15600.0,monthly,dashboard
1042,410,317,2025-03-08,16600.0,monthly,follow_up
1043,410,317,2025-06-06,17200.0,monthly,follow_up
1044,410,317,2025-12-03,17800.0,monthly,follow_up
1045,411,318,2024-12-08,11100.0,monthly,dashboard
1046,411,318,2025-06-06,11600.0,monthly,follow_up
1047,413,319,2025-01-17,15400.0,monthly,dashboard
1048,413,319,2025-04-17,16000.0,monthly,follow_up
1049,413,319,2025-07-16,17000.0,monthly,follow_up
1050,413,319,2026-01-12,16500.0,monthly,follow_up
1051,414,320,2025-01-19,15400.0,monthly,dashboard
1052,414,320,2025-04-19,16200.0,monthly,follow_up
1053,414,320,2026-01-14,17100.0,monthly,follow_up
1054,415,321,2025-01-03,12100.0,monthly,dashboard
1055,415,321,2025-04-03,12500.0,monthly,follow_up
1056,415,321,2025-07-02,12200.0,monthly,follow_up
1057,415,321,2025-12-29,12900.0,monthly,follow_up
1058,416,322,2024-12-23,15300.0,monthly,dashboard
1059,416,322,2025-03-23,15800.0,monthly,follow_up
1060,416,322,2025-06-21,17400.0,monthly,follow_up
1061,417,323,2024-11-29,11500.0,monthly,dashboard
1062,417,323,2025-02-27,12300.0,monthly,follow_up
1063,417,323,2025-05-28,12700.0,monthly,follow_up
1064,417,323,2025-11-24,12900.0,monthly,follow_up
1065,418,324,2024-12-26,13900.0,monthly,dashboard
1066,418,324,2025-06-24,15000.0,monthly,follow_up
1067,418,324,2025-12-21,15200.0,monthly,follow_up
1068,420,325,2024-12-02,14400.0,monthly,dashboard
1069,420,325,2025-03-02,14600.0,monthly,follow_up
1070,420,325,2025-05-31,15200.0,monthly,follow_up
1071,420,325,2025-11-27,15300.0,monthly,follow_up
1072,421,326,2024-12-17,15800.0,monthly,dashboard
1073,422,327,2025-01-17,15600.0,monthly,dashboard
1074,422,327,2025-04-17,16300.0,monthly,follow_up
1075,422,327,2025-07-16,16800.0,monthly,follow_up
1076,422,327,2026-01-12,17500.0,monthly,follow_up
1077,425,328,2025-01-23,11900.0,monthly,dashboard
1078,425,328,2025-04-23,11700.0,monthly,follow_up
1079,425,328,2025-07-22,12300.0,monthly,follow_up
1080,425,328,2026-01-18,13100.0,monthly,follow_up
1081,426,329,2024-12-30,14700.0,monthly,dashboard
1082,426,329,2025-03-30,15000.0,monthly,follow_up
1083,426,329,2025-06-28,15700.0,monthly,follow_up
1084,426,329,2025-12-25,16500.0,monthly,follow_up
1085,427,330,2024-12-11,12000.0,monthly,dashboard
1086,427,330,2025-03-11,12600.0,monthly,follow_up
1087,427,330,2025-06-09,13500.0,monthly,follow_up
1088,427,330,2025-12-06,13800.0,monthly,follow_up
1089,428,331,2025-01-05,11000.0,monthly,dashboard
1090,428,331,2025-04-05,11400.0,monthly,follow_up
1091,428,331,2025-07-04,11800.0,monthly,follow_up
1092,429,332,2025-01-17,15400.0,monthly,dashboard
1093,429,332,2025-04-17,16700.0,monthly,follow_up
1094,429,332,2025-07-16,17300.0,monthly,follow_up
1095,429,332,2026-01-12,18000.0,monthly,follow_up
1096,430,333,2024-12-15,12300.0,monthly,dashboard
1097,430,333,2025-03-15,12800.0,monthly,follow_up
1098,430,333,2025-06-13,13700.0,monthly,follow_up
1099,430,333,2025-12-10,13700.0,monthly,follow_up
1100,431,334,2025-01-15,12900.0,monthly,dashboard
1101,431,334,2025-04-15,13600.0,monthly,follow_up
1102,431,334,2026-01-10,14100.0,monthly,follow_up
1103,433,335,2024-12-21,11000.0,monthly,dashboard
1104,433,335,2025-03-21,11300.0,monthly,follow_up
1105,433,335,2025-06-19,12100.0,monthly,follow_up
1106,437,336,2024-12-11,11100.0,monthly,dashboard
1107,437,336,2025-03-11,11900.0,monthly,follow_up
1108,437,336,2025-06-09,12100.0,monthly,follow_up
1109,437,336,2025-12-06,12900.0,monthly,follow_up
1110,438,337,2025-01-05,13000.0,monthly,dashboard
1111,438,337,2025-04-05,13300.0,monthly,follow_up
1112,438,337,2025-07-04,14200.0,monthly,follow_up
1113,438,337,2025-12-31,14400.0,monthly,follow_up
1114,439,338,2024-12-23,12300.0,monthly,dashboard
1115,439,338,2025-06-21,12700.0,monthly,follow_up
1116,439,338,2025-12-18,13800.0,monthly,follow_up
1117,440,339,2025-01-17,11500.0,monthly,dashboard
1118,443,340,2025-05-08,12700.0,monthly,dashboard
1119,443,340,2025-08-06,13400.0,monthly,follow_up
1120,443,340,2026-05-03,13700.0,monthly,follow_up
1121,445,341,2025-04-30,15700.0,monthly,dashboard
1122,445,341,2025-07-29,16600.0,monthly,follow_up
1123,445,341,2025-10-27,17300.0,monthly,follow_up
1124,445,341,2026-04-25,18200.0,monthly,follow_up
1125,446,342,2025-05-09,15900.0,monthly,dashboard
1126,446,342,2025-08-07,16800.0,monthly,follow_up
1127,446,342,2026-05-04,17600.0,monthly,follow_up
1128,447,343,2025-06-02,11600.0,monthly,dashboard
1129,447,343,2025-11-29,11700.0,monthly,follow_up
1130,447,343,2026-05-28,12400.0,monthly,follow_up
1131,449,344,2025-06-01,14200.0,monthly,dashboard
1132,449,344,2025-08-30,14600.0,monthly,follow_up
1133,449,344,2026-05-27,15400.0,monthly,follow_up
1134,450,345,2025-06-17,12700.0,monthly,dashboard
1135,450,345,2025-12-14,14000.0,monthly,follow_up
1136,450,345,2026-06-12,14200.0,monthly,follow_up
1137,452,346,2025-06-21,11400.0,monthly,dashboard
1138,452,346,2025-09-19,11100.0,monthly,follow_up
1139,452,346,2025-12-18,11300.0,monthly,follow_up
1140,452,346,2026-06-16,12200.0,monthly,follow_up
1141,453,347,2025-06-23,14100.0,monthly,dashboard
1142,454,348,2025-05-16,14600.0,monthly,dashboard
1143,454,348,2025-11-12,15200.0,monthly,follow_up
1144,454,348,2026-05-11,16500.0,monthly,follow_up
1145,455,349,2025-06-15,12700.0,monthly,dashboard
1146,455,349,2025-09-13,13500.0,monthly,follow_up
1147,455,349,2025-12-12,14300.0,monthly,follow_up
1148,456,350,2025-05-12,16000.0,monthly,dashboard
1149,456,350,2025-08-10,16500.0,monthly,follow_up
1150,456,350,2025-11-08,17200.0,monthly,follow_up
1151,456,350,2026-05-07,18200.0,monthly,follow_up
1152,457,351,2025-06-14,13200.0,monthly,dashboard
1153,457,351,2025-09-12,14000.0,monthly,follow_up
1154,457,351,2025-12-11,14600.0,monthly,follow_up
1155,458,352,2025-05-18,11600.0,monthly,dashboard
1156,458,352,2025-11-14,11800.0,monthly,follow_up
1157,459,353,2025-06-05,12800.0,monthly,dashboard
1158,459,353,2025-09-03,13000.0,monthly,follow_up
1159,459,353,2025-12-02,13300.0,monthly,follow_up
1160,459,353,2026-05-31,13800.0,monthly,follow_up
1161,460,354,2025-05-28,13600.0,monthly,dashboard
1162,460,354,2025-08-26,14200.0,monthly,follow_up
1163,460,354,2025-11-24,15000.0,monthly,follow_up
1164,460,354,2026-05-23,15700.0,monthly,follow_up
1165,461,355,2025-05-29,11500.0,monthly,dashboard
1166,461,355,2025-08-27,12000.0,monthly,follow_up
1167,464,356,2025-06-07,12400.0,monthly,dashboard
1168,464,356,2025-09-05,12400.0,monthly,follow_up
1169,464,356,2025-12-04,13400.0,monthly,follow_up
1170,464,356,2026-06-02,13900.0,monthly,follow_up
1171,465,357,2025-05-12,11400.0,monthly,dashboard
1172,465,357,2025-08-10,11900.0,monthly,follow_up
1173,465,357,2025-11-08,12000.0,monthly,follow_up
1174,465,357,2026-05-07,12100.0,monthly,follow_up
1175,467,358,2025-06-15,14300.0,monthly,dashboard
1176,467,358,2025-09-13,15000.0,monthly,follow_up
1177,467,358,2025-12-12,16200.0,monthly,follow_up
1178,468,359,2025-05-21,12100.0,monthly,dashboard
1179,468,359,2025-08-19,12600.0,monthly,follow_up
1180,468,359,2025-11-17,12900.0,monthly,follow_up
1181,469,360,2025-06-30,12100.0,monthly,dashboard
1182,469,360,2025-09-28,12900.0,monthly,follow_up
1183,469,360,2026-06-25,13000.0,monthly,follow_up
1184,470,361,2025-06-15,15000.0,monthly,dashboard
1185,470,361,2025-09-13,15600.0,monthly,follow_up
1186,470,361,2026-06-10,16800.0,monthly,follow_up
1187,471,362,2025-06-30,14600.0,monthly,dashboard
1188,471,362,2025-09-28,15200.0,monthly,follow_up
1189,471,362,2025-12-27,15600.0,monthly,follow_up
1190,472,363,2025-06-22,12300.0,monthly,dashboard
1191,472,363,2025-09-20,13100.0,monthly,follow_up
1192,473,364,2025-05-03,11100.0,monthly,dashboard
1193,473,364,2025-08-01,11900.0,monthly,follow_up
1194,473,364,2025-10-30,13200.0,monthly,follow_up
1195,473,364,2026-04-28,14200.0,monthly,follow_up
1196,474,365,2025-05-11,12300.0,monthly,dashboard
1197,474,365,2025-08-09,13300.0,monthly,follow_up
1198,474,365,2026-05-06,13600.0,monthly,follow_up
1199,475,366,2025-05-01,15100.0,monthly,dashboard
1200,475,366,2025-07-30,16200.0,monthly,follow_up
1201,475,366,2025-10-28,16900.0,monthly,follow_up
1202,476,367,2025-06-11,11000.0,monthly,dashboard
1203,476,367,2025-09-09,12000.0,monthly,follow_up
1204,477,368,2025-06-12,15200.0,monthly,dashboard
1205,481,369,2025-05-25,13500.0,monthly,dashboard
1206,481,369,2025-08-23,14300.0,monthly,follow_up
1207,482,370,2025-06-02,11800.0,monthly,dashboard
1208,482,370,2025-08-31,12700.0,monthly,follow_up
1209,482,370,2026-05-28,13300.0,monthly,follow_up
1210,483,371,2025-06-14,11600.0,monthly,dashboard
1211,483,371,2025-09-12,12800.0,monthly,follow_up
1212,483,371,2025-12-11,13800.0,monthly,follow_up
1213,483,371,2026-06-09,14700.0,monthly,follow_up
1214,485,372,2025-05-17,13200.0,monthly,dashboard
1215,485,372,2025-11-13,13900.0,monthly,follow_up
1216,485,372,2026-05-12,14000.0,monthly,follow_up
1217,486,373,2025-05-29,12300.0,monthly,dashboard
1218,487,374,2025-05-06,14200.0,monthly,dashboard
1219,487,374,2025-11-02,14700.0,monthly,follow_up
1220,487,374,2026-05-01,15600.0,monthly,follow_up
1221,488,375,2025-05-31,15800.0,monthly,dashboard
1222,491,376,2025-05-12,11500.0,monthly,dashboard
1223,491,376,2025-08-10,12200.0,monthly,follow_up
1224,491,376,2025-11-08,13200.0,monthly,follow_up
1225,491,376,2026-05-07,14200.0,monthly,follow_up
1226,493,377,2025-06-12,11200.0,monthly,dashboard
1227,493,377,2025-09-10,11500.0,monthly,follow_up
1228,493,377,2025-12-09,12100.0,monthly,follow_up
1229,493,377,2026-06-07,12800.0,monthly,follow_up
1230,495,378,2025-06-13,14200.0,monthly,dashboard
1231,495,378,2025-09-11,14500.0,monthly,follow_up
1232,495,378,2025-12-10,15400.0,monthly,follow_up
1233,495,378,2026-06-08,15700.0,monthly,follow_up
1234,497,379,2025-06-09,11900.0,monthly,dashboard
1235,498,380,2025-06-25,15500.0,monthly,dashboard
1236,498,380,2025-09-23,16300.0,monthly,follow_up
1237,499,381,2025-05-25,16000.0,monthly,dashboard
1238,499,381,2025-08-23,15900.0,monthly,follow_up
1239,500,382,2025-05-29,14000.0,monthly,dashboard
1240,500,382,2025-08-27,15100.0,monthly,follow_up
1241,501,383,2025-06-05,14500.0,monthly,dashboard
1242,501,383,2025-09-03,15500.0,monthly,follow_up
1243,501,383,2025-12-02,15800.0,monthly,follow_up
1244,501,383,2026-05-31,16000.0,monthly,follow_up
1245,503,384,2025-07-21,12100.0,monthly,dashboard
1246,503,384,2025-10-19,12500.0,monthly,follow_up
1247,503,384,2026-01-17,12800.0,monthly,follow_up
1248,503,384,2026-07-16,12800.0,monthly,follow_up
1249,506,385,2025-07-17,14100.0,monthly,dashboard
1250,506,385,2025-10-15,14200.0,monthly,follow_up
1251,506,385,2026-01-13,14300.0,monthly,follow_up
1252,506,385,2026-07-12,15200.0,monthly,follow_up
1253,509,386,2025-08-28,14000.0,monthly,dashboard
1254,509,386,2025-11-26,13800.0,monthly,follow_up
1255,509,386,2026-02-24,14900.0,monthly,follow_up
1256,510,387,2025-07-21,12700.0,monthly,dashboard
1257,510,387,2025-10-19,13200.0,monthly,follow_up
1258,510,387,2026-07-16,13800.0,monthly,follow_up
1259,511,388,2025-07-24,15700.0,monthly,dashboard
1260,511,388,2025-10-22,16800.0,monthly,follow_up
1261,511,388,2026-01-20,17600.0,monthly,follow_up
1262,511,388,2026-07-19,17600.0,monthly,follow_up
1263,512,389,2025-08-27,13500.0,monthly,dashboard
1264,512,389,2025-11-25,14100.0,monthly,follow_up
1265,512,389,2026-02-23,14100.0,monthly,follow_up
1266,513,390,2025-09-03,14300.0,monthly,dashboard
1267,513,390,2025-12-02,14900.0,monthly,follow_up
1268,513,390,2026-03-02,15700.0,monthly,follow_up
1269,514,391,2025-09-03,15600.0,monthly,dashboard
1270,514,391,2025-12-02,17600.0,monthly,follow_up
1271,514,391,2026-03-02,18600.0,monthly,follow_up
1272,515,392,2025-09-07,11600.0,monthly,dashboard
1273,515,392,2025-12-06,12300.0,monthly,follow_up
1274,516,393,2025-08-07,14800.0,monthly,dashboard
1275,517,394,2025-07-30,13400.0,monthly,dashboard
1276,517,394,2025-10-28,14200.0,monthly,follow_up
1277,517,394,2026-01-26,15000.0,monthly,follow_up
1278,517,394,2026-07-25,16100.0,monthly,follow_up
1279,522,395,2025-09-09,15700.0,monthly,dashboard
1280,522,395,2025-12-08,16500.0,monthly,follow_up
1281,522,395,2026-03-08,17900.0,monthly,follow_up
1282,522,395,2026-09-04,18400.0,monthly,follow_up
1283,523,396,2025-07-16,13900.0,monthly,dashboard
1284,523,396,2025-10-14,15100.0,monthly,follow_up
1285,523,396,2026-01-12,14900.0,monthly,follow_up
1286,524,397,2025-08-18,15700.0,monthly,dashboard
1287,524,397,2026-02-14,16700.0,monthly,follow_up
1288,526,398,2025-09-13,11400.0,monthly,dashboard
1289,526,398,2025-12-12,12400.0,monthly,follow_up
1290,526,398,2026-03-12,12800.0,monthly,follow_up
1291,526,398,2026-09-08,13200.0,monthly,follow_up
1292,527,399,2025-07-09,12100.0,monthly,dashboard
1293,527,399,2025-10-07,12100.0,monthly,follow_up
1294,527,399,2026-01-05,12800.0,monthly,follow_up
1295,527,399,2026-07-04,13400.0,monthly,follow_up
1296,530,400,2025-09-01,13200.0,monthly,dashboard
1297,530,400,2025-11-30,13600.0,monthly,follow_up
1298,530,400,2026-02-28,14100.0,monthly,follow_up
1299,530,400,2026-08-27,15300.0,monthly,follow_up
1300,531,401,2025-09-03,15300.0,monthly,dashboard
1301,531,401,2025-12-02,16200.0,monthly,follow_up
1302,531,401,2026-03-02,16400.0,monthly,follow_up
1303,531,401,2026-08-29,15900.0,monthly,follow_up
1304,532,402,2025-07-11,15100.0,monthly,dashboard
1305,532,402,2025-10-09,15600.0,monthly,follow_up
1306,532,402,2026-01-07,16300.0,monthly,follow_up
1307,533,403,2025-07-28,13400.0,monthly,dashboard
1308,533,403,2025-10-26,14100.0,monthly,follow_up
1309,533,403,2026-07-23,14600.0,monthly,follow_up
1310,534,404,2025-08-01,14700.0,monthly,dashboard
1311,534,404,2025-10-30,15200.0,monthly,follow_up
1312,534,404,2026-01-28,15800.0,monthly,follow_up
1313,534,404,2026-07-27,15200.0,monthly,follow_up
1314,536,405,2025-08-11,11900.0,monthly,dashboard
1315,536,405,2025-11-09,12500.0,monthly,follow_up
1316,536,405,2026-02-07,12600.0,monthly,follow_up
1317,536,405,2026-08-06,13600.0,monthly,follow_up
1318,537,406,2025-09-09,12100.0,monthly,dashboard
1319,537,406,2026-03-08,12500.0,monthly,follow_up
1320,537,406,2026-09-04,13000.0,monthly,follow_up
1321,538,407,2025-08-04,15800.0,monthly,dashboard
1322,538,407,2025-11-02,16000.0,monthly,follow_up
1323,538,407,2026-01-31,16600.0,monthly,follow_up
1324,539,408,2025-07-24,14200.0,monthly,dashboard
1325,539,408,2025-10-22,14900.0,monthly,follow_up
1326,539,408,2026-01-20,15400.0,monthly,follow_up
1327,539,408,2026-07-19,16400.0,monthly,follow_up
1328,541,409,2025-08-19,13300.0,monthly,dashboard
1329,541,409,2025-11-17,13700.0,monthly,follow_up
1330,541,409,2026-02-15,13700.0,monthly,follow_up
1331,541,409,2026-08-14,13900.0,monthly,follow_up
1332,543,410,2025-09-07,11500.0,monthly,dashboard
1333,543,410,2025-12-06,11500.0,monthly,follow_up
1334,543,410,2026-03-06,11900.0,monthly,follow_up
1335,543,410,2026-09-02,12800.0,monthly,follow_up
1336,544,411,2025-09-03,13000.0,monthly,dashboard
1337,544,411,2025-12-02,12600.0,monthly,follow_up
1338,544,411,2026-03-02,13300.0,monthly,follow_up
1339,544,411,2026-08-29,14200.0,monthly,follow_up
1340,545,412,2025-08-09,13700.0,monthly,dashboard
1341,545,412,2025-11-07,13900.0,monthly,follow_up
1342,545,412,2026-02-05,15200.0,monthly,follow_up
1343,545,412,2026-08-04,16000.0,monthly,follow_up
1344,546,413,2025-09-07,11600.0,monthly,dashboard
1345,546,413,2025-12-06,12100.0,monthly,follow_up
1346,546,413,2026-03-06,12300.0,monthly,follow_up
1347,546,413,2026-09-02,12400.0,monthly,follow_up
1348,548,414,2025-08-11,12100.0,monthly,dashboard
1349,548,414,2025-11-09,12800.0,monthly,follow_up
1350,548,414,2026-02-07,13300.0,monthly,follow_up
1351,548,414,2026-08-06,13200.0,monthly,follow_up
1352,552,415,2025-09-04,13200.0,monthly,dashboard
1353,552,415,2025-12-03,13400.0,monthly,follow_up
1354,552,415,2026-03-03,13900.0,monthly,follow_up
1355,552,415,2026-08-30,14500.0,monthly,follow_up
1356,553,416,2025-08-14,13700.0,monthly,dashboard
1357,553,416,2025-11-12,14800.0,monthly,follow_up
1358,553,416,2026-02-10,15400.0,monthly,follow_up
1359,553,416,2026-08-09,15900.0,monthly,follow_up
1360,554,417,2025-08-25,12700.0,monthly,dashboard
1361,554,417,2026-02-21,13500.0,monthly,follow_up
1362,554,417,2026-08-20,13700.0,monthly,follow_up
1363,555,418,2025-08-23,11100.0,monthly,dashboard
1364,555,418,2025-11-21,11600.0,monthly,follow_up
1365,555,418,2026-02-19,12000.0,monthly,follow_up
1366,555,418,2026-08-18,12400.0,monthly,follow_up
1367,558,419,2025-07-26,11300.0,monthly,dashboard
1368,558,419,2025-10-24,12000.0,monthly,follow_up
1369,558,419,2026-01-22,12800.0,monthly,follow_up
1370,558,419,2026-07-21,13600.0,monthly,follow_up
1371,559,420,2025-09-11,12000.0,monthly,dashboard
1372,559,420,2025-12-10,12800.0,monthly,follow_up
1373,561,421,2025-07-29,12800.0,monthly,dashboard
1374,561,421,2025-10-27,12800.0,monthly,follow_up
1375,561,421,2026-01-25,13600.0,monthly,follow_up
1376,562,422,2025-07-08,11600.0,monthly,dashboard
1377,562,422,2025-10-06,11700.0,monthly,follow_up
1378,562,422,2026-01-04,11500.0,monthly,follow_up
1379,562,422,2026-07-03,12200.0,monthly,follow_up
1380,565,423,2025-07-28,13900.0,monthly,dashboard
1381,565,423,2026-07-23,15100.0,monthly,follow_up
1382,566,424,2025-07-15,11700.0,monthly,dashboard
1383,568,425,2024-10-06,14000.0,monthly,dashboard
1384,568,425,2025-01-04,15200.0,monthly,follow_up
1385,568,425,2025-04-04,16300.0,monthly,follow_up
1386,568,425,2025-10-01,17200.0,monthly,follow_up
1387,569,426,2024-11-11,14100.0,monthly,dashboard
1388,569,426,2025-02-09,14600.0,monthly,follow_up
1389,569,426,2025-05-10,15000.0,monthly,follow_up
1390,569,426,2025-11-06,15700.0,monthly,follow_up
1391,570,427,2024-10-11,13300.0,monthly,dashboard
1392,570,427,2025-01-09,13900.0,monthly,follow_up
1393,570,427,2025-04-09,14900.0,monthly,follow_up
1394,570,427,2025-10-06,16000.0,monthly,follow_up
1395,571,428,2024-11-08,12100.0,monthly,dashboard
1396,571,428,2025-02-06,13300.0,monthly,follow_up
1397,571,428,2025-05-07,13300.0,monthly,follow_up
1398,571,428,2025-11-03,14100.0,monthly,follow_up
1399,572,429,2024-09-28,11300.0,monthly,dashboard
1400,572,429,2025-03-27,11400.0,monthly,follow_up
1401,573,430,2024-11-08,11800.0,monthly,dashboard
1402,573,430,2025-02-06,12300.0,monthly,follow_up
1403,573,430,2025-05-07,11700.0,monthly,follow_up
1404,573,430,2025-11-03,12300.0,monthly,follow_up
1405,574,431,2024-10-28,15900.0,monthly,dashboard
1406,574,431,2025-01-26,16500.0,monthly,follow_up
1407,574,431,2025-04-26,18300.0,monthly,follow_up
1408,574,431,2025-10-23,20700.0,monthly,follow_up
1409,575,432,2024-10-22,12700.0,monthly,dashboard
1410,575,432,2025-01-20,13200.0,monthly,follow_up
1411,575,432,2025-04-20,14600.0,monthly,follow_up
1412,576,433,2024-10-16,14900.0,monthly,dashboard
1413,576,433,2025-01-14,16300.0,monthly,follow_up
1414,576,433,2025-04-14,16800.0,monthly,follow_up
1415,576,433,2025-10-11,17400.0,monthly,follow_up
1416,577,434,2024-09-23,12700.0,monthly,dashboard
1417,578,435,2024-11-14,13500.0,monthly,dashboard
1418,578,435,2025-05-13,13900.0,monthly,follow_up
1419,578,435,2025-11-09,15000.0,monthly,follow_up
1420,579,436,2024-10-09,15800.0,monthly,dashboard
1421,579,436,2025-01-07,16800.0,monthly,follow_up
1422,579,436,2025-04-07,17800.0,monthly,follow_up
1423,581,437,2024-10-29,11900.0,monthly,dashboard
1424,581,437,2025-01-27,12300.0,monthly,follow_up
1425,581,437,2025-04-27,13100.0,monthly,follow_up
1426,581,437,2025-10-24,13400.0,monthly,follow_up
1427,583,438,2024-10-01,11900.0,monthly,dashboard
1428,583,438,2024-12-30,12700.0,monthly,follow_up
1429,583,438,2025-03-30,13100.0,monthly,follow_up
1430,583,438,2025-09-26,13400.0,monthly,follow_up
1431,584,439,2024-10-25,12700.0,monthly,dashboard
1432,584,439,2025-01-23,12800.0,monthly,follow_up
1433,584,439,2025-04-23,13700.0,monthly,follow_up
1434,584,439,2025-10-20,14300.0,monthly,follow_up
1435,585,440,2024-10-11,15500.0,monthly,dashboard
1436,585,440,2025-01-09,15600.0,monthly,follow_up
1437,585,440,2025-10-06,15300.0,monthly,follow_up
1438,586,441,2024-11-11,13400.0,monthly,dashboard
1439,586,441,2025-05-10,14600.0,monthly,follow_up
1440,586,441,2025-11-06,15300.0,monthly,follow_up
1441,588,442,2024-11-04,11800.0,monthly,dashboard
1442,588,442,2025-02-02,12600.0,monthly,follow_up
1443,588,442,2025-05-03,13000.0,monthly,follow_up
1444,589,443,2024-10-23,12600.0,monthly,dashboard
1445,591,444,2024-11-04,11600.0,monthly,dashboard
1446,591,444,2025-02-02,11800.0,monthly,follow_up
1447,591,444,2025-05-03,12900.0,monthly,follow_up
1448,593,445,2024-09-22,13700.0,monthly,dashboard
1449,593,445,2024-12-21,14300.0,monthly,follow_up
1450,593,445,2025-03-21,15500.0,monthly,follow_up
1451,593,445,2025-09-17,16300.0,monthly,follow_up
1452,594,446,2024-10-07,12800.0,monthly,dashboard
1453,594,446,2025-04-05,13600.0,monthly,follow_up
1454,594,446,2025-10-02,14100.0,monthly,follow_up
1455,595,447,2024-11-13,15400.0,monthly,dashboard
1456,595,447,2025-02-11,16100.0,monthly,follow_up
1457,595,447,2025-05-12,16600.0,monthly,follow_up
1458,597,448,2024-10-12,13800.0,monthly,dashboard
1459,597,448,2025-04-10,14200.0,monthly,follow_up
1460,597,448,2025-10-07,15200.0,monthly,follow_up
1461,602,449,2024-09-30,11400.0,monthly,dashboard
1462,602,449,2024-12-29,11400.0,monthly,follow_up
1463,602,449,2025-03-29,11500.0,monthly,follow_up
1464,602,449,2025-09-25,11900.0,monthly,follow_up
1465,604,450,2024-11-21,15200.0,monthly,dashboard
1466,604,450,2025-02-19,15600.0,monthly,follow_up
1467,604,450,2025-05-20,16000.0,monthly,follow_up
1468,608,451,2024-09-17,12300.0,monthly,dashboard
1469,608,451,2024-12-16,12900.0,monthly,follow_up
1470,608,451,2025-03-16,12900.0,monthly,follow_up
1471,608,451,2025-09-12,12800.0,monthly,follow_up
1472,610,452,2024-11-08,14400.0,monthly,dashboard
1473,610,452,2025-05-07,15400.0,monthly,follow_up
1474,610,452,2025-11-03,16600.0,monthly,follow_up
1475,612,453,2024-09-12,11900.0,monthly,dashboard
1476,612,453,2024-12-11,12700.0,monthly,follow_up
1477,612,453,2025-03-11,12900.0,monthly,follow_up
1478,613,454,2024-10-29,11200.0,monthly,dashboard
1479,613,454,2025-01-27,11700.0,monthly,follow_up
1480,613,454,2025-04-27,12200.0,monthly,follow_up
1481,613,454,2025-10-24,12700.0,monthly,follow_up
1482,615,455,2024-09-13,12300.0,monthly,dashboard
1483,615,455,2024-12-12,13000.0,monthly,follow_up
1484,615,455,2025-03-12,13300.0,monthly,follow_up
1485,615,455,2025-09-08,14200.0,monthly,follow_up
1486,617,456,2024-11-06,15700.0,monthly,dashboard
1487,617,456,2025-02-04,17100.0,monthly,follow_up
1488,617,456,2025-05-05,17400.0,monthly,follow_up
1489,617,456,2025-11-01,18700.0,monthly,follow_up
1490,621,457,2024-09-20,15500.0,monthly,dashboard
1491,621,457,2024-12-19,16100.0,monthly,follow_up
1492,621,457,2025-03-19,17300.0,monthly,follow_up
1493,621,457,2025-09-15,18300.0,monthly,follow_up
1494,622,458,2024-10-04,12000.0,monthly,dashboard
1495,622,458,2025-01-02,12600.0,monthly,follow_up
1496,622,458,2025-04-02,13500.0,monthly,follow_up
1497,622,458,2025-09-29,14300.0,monthly,follow_up
1498,623,459,2024-11-13,11900.0,monthly,dashboard
1499,623,459,2025-02-11,13200.0,monthly,follow_up
1500,623,459,2025-05-12,14200.0,monthly,follow_up
1501,623,459,2025-11-08,15200.0,monthly,follow_up
1502,624,460,2024-11-21,11900.0,monthly,dashboard
1503,624,460,2025-02-19,12500.0,monthly,follow_up
1504,624,460,2025-05-20,13200.0,monthly,follow_up
1505,624,460,2025-11-16,14000.0,monthly,follow_up
1506,626,461,2024-10-31,14400.0,monthly,dashboard
1507,626,461,2025-01-29,15100.0,monthly,follow_up
1508,626,461,2025-04-29,16000.0,monthly,follow_up
1509,627,462,2025-04-26,10300.0,monthly,dashboard
1510,628,463,2025-05-28,13900.0,monthly,dashboard
1511,628,463,2025-08-26,15400.0,monthly,follow_up
1512,630,464,2025-04-19,10900.0,monthly,dashboard
1513,630,464,2025-07-18,11400.0,monthly,follow_up
1514,630,464,2025-10-16,11800.0,monthly,follow_up
1515,630,464,2026-04-14,12300.0,monthly,follow_up
1516,631,465,2025-05-17,13400.0,monthly,dashboard
1517,631,465,2025-08-15,13400.0,monthly,follow_up
1518,631,465,2025-11-13,14400.0,monthly,follow_up
1519,631,465,2026-05-12,16100.0,monthly,follow_up
1520,632,466,2025-05-26,13400.0,monthly,dashboard
1521,632,466,2025-08-24,14200.0,monthly,follow_up
1522,633,467,2025-05-29,12600.0,monthly,dashboard
1523,633,467,2025-11-25,13100.0,monthly,follow_up
1524,635,468,2025-05-16,11200.0,monthly,dashboard
1525,635,468,2025-08-14,12500.0,monthly,follow_up
1526,635,468,2026-05-11,13200.0,monthly,follow_up
1527,636,469,2025-05-14,12100.0,monthly,dashboard
1528,636,469,2025-08-12,12800.0,monthly,follow_up
