trainee_id,name_or_anon_id,dob_year,gender,category,district_id,consent_flag,consent_ts
995,TR-00995,1992,Male,SC,5,1,2025-04-18
996,TR-00996,2000,Female,OBC,1,1,2025-04-18
997,TR-00997,1992,Female,OBC,2,1,2025-04-18
998,TR-00998,1994,Other,SC,3,1,2025-04-18
999,TR-00999,1994,Male,General,4,1,2025-04-18
1000,TR-01000,1996,Male,OBC,2,1,2025-04-18
1001,TR-01001,1997,Male,General,3,1,2025-04-18
1002,TR-01002,2004,Female,OBC,2,1,2025-04-18
1003,TR-01003,2000,Female,SC,1,1,2025-04-18
1004,TR-01004,1992,Female,General,4,1,2025-04-18
1005,TR-01005,2000,Other,SC,2,1,2025-04-18
1006,TR-01006,1996,Other,General,1,1,2025-04-18
1007,TR-01007,1990,Other,OBC,5,1,2025-04-18
1008,TR-01008,2004,Male,SC,5,1,2025-04-18
1009,TR-01009,2007,Other,ST,3,1,2025-04-18
1010,TR-01010,1996,Other,ST,4,1,2025-04-18
1011,TR-01011,1996,Male,SC,2,1,2025-04-18
1012,TR-01012,1990,Other,General,1,1,2025-04-18
1013,TR-01013,1992,Other,General,2,1,2025-04-18
1014,TR-01014,2007,Male,General,3,1,2025-04-18
1015,TR-01015,2002,Other,ST,3,1,2025-04-18
1016,TR-01016,2001,Female,ST,5,1,2025-04-18
1017,TR-01017,1991,Other,ST,2,1,2025-04-18
1018,TR-01018,2005,Female,ST,1,1,2025-04-18
1019,TR-01019,1998,Male,ST,5,1,2025-04-18
1020,TR-01020,2001,Other,SC,3,1,2025-04-18
1021,TR-01021,2002,Female,General,4,1,2024-10-03
1022,TR-01022,1996,Male,OBC,5,1,2024-10-03
1023,TR-01023,2006,Male,SC,3,1,2024-10-03
1024,TR-01024,2006,Male,OBC,5,1,2024-10-03
1025,TR-01025,1993,Other,General,5,1,2024-10-03
1026,TR-01026,1992,Female,SC,5,1,2024-10-03
1027,TR-01027,2007,Male,ST,1,1,2024-10-03
1028,TR-01028,1998,Male,OBC,3,1,2024-10-03
1029,TR-01029,1991,Other,OBC,1,1,2024-10-03
1030,TR-01030,2006,Female,ST,3,1,2024-10-03
1031,TR-01031,2007,Female,ST,1,1,2024-10-03
1032,TR-01032,1990,Male,ST,3,1,2024-10-03
1033,TR-01033,2007,Other,SC,3,1,2024-10-03
1034,TR-01034,2000,Female,SC,4,1,2024-10-03
1035,TR-01035,1994,Male,ST,2,1,2024-10-03
1036,TR-01036,1993,Other,OBC,3,1,2024-10-03
1037,TR-01037,2007,Male,SC,4,1,2024-10-03
1038,TR-01038,1994,Female,SC,1,1,2024-10-03
1039,TR-01039,1997,Female,ST,4,1,2024-10-03
1040,TR-01040,2006,Female,General,5,1,2024-10-03
1041,TR-01041,2002,Male,General,4,1,2024-10-03
1042,TR-01042,2005,Female,General,2,1,2024-10-03
1043,TR-01043,1993,Other,ST,2,1,2024-10-03
1044,TR-01044,2006,Male,SC,4,1,2024-10-03
1045,TR-01045,2004,Female,ST,2,1,2024-10-03
1046,TR-01046,2005,Female,OBC,5,1,2024-10-03
1047,TR-01047,1998,Male,ST,4,1,2024-10-03
1048,TR-01048,1996,Female,OBC,3,1,2024-10-03
1049,TR-01049,1992,Male,General,2,1,2024-10-03
1050,TR-01050,1992,Female,ST,4,1,2024-10-03
1051,TR-01051,1993,Other,ST,3,1,2024-10-03
1052,TR-01052,1991,Female,General,2,1,2024-10-03
1053,TR-01053,2003,Female,SC,5,1,2024-10-03
1054,TR-01054,1999,Male,ST,2,1,2024-10-03
1055,TR-01055,1997,Other,General,3,1,2024-10-03
1056,TR-01056,1990,Male,ST,2,1,2024-10-03
1057,TR-01057,2000,Female,ST,2,1,2024-10-03
1058,TR-01058,1994,Male,OBC,5,1,2024-10-03
1059,TR-01059,2003,Male,General,4,1,2024-10-03
1060,TR-01060,2005,Other,ST,1,1,2024-10-03
1061,TR-01061,2003,Other,General,4,1,2024-10-03
1062,TR-01062,2007,Female,General,5,1,2024-10-03
1063,TR-01063,1995,Male,SC,4,1,2024-10-03
1064,TR-01064,2007,Male,General,3,1,2024-10-03
1065,TR-01065,2005,Female,General,2,1,2024-10-03
1066,TR-01066,1999,Other,ST,1,1,2024-10-03
1067,TR-01067,2004,Male,SC,4,1,2024-10-03
1068,TR-01068,1995,Other,General,1,1,2024-10-03
1069,TR-01069,1997,Other,General,3,1,2024-10-03
1070,TR-01070,1995,Male,OBC,2,1,2024-10-03
1071,TR-01071,1991,Female,SC,1,1,2024-10-03
1072,TR-01072,1996,Female,SC,2,1,2024-10-03
1073,TR-01073,1994,Female,General,5,1,2024-10-03
1074,TR-01074,2004,Female,OBC,4,1,2024-10-03
1075,TR-01075,1998,Male,SC,4,1,2024-10-03
1076,TR-01076,1993,Female,General,4,1,2024-10-03
1077,TR-01077,1993,Male,OBC,5,1,2024-10-03
1078,TR-01078,2004,Other,OBC,5,1,2024-10-03
1079,TR-01079,2005,Male,General,5,1,2024-10-03
1080,TR-01080,1997,Female,ST,2,1,2024-10-03
1081,TR-01081,2004,Other,SC,3,1,2024-10-03
1082,TR-01082,2001,Other,OBC,5,1,2024-10-03
1083,TR-01083,2005,Female,ST,4,1,2024-10-03
1084,TR-01084,2004,Female,ST,3,1,2024-10-03
1085,TR-01085,1995,Female,OBC,1,1,2024-10-03
1086,TR-01086,1990,Other,ST,1,1,2024-10-03
1087,TR-01087,1997,Female,SC,1,1,2024-10-03
1088,TR-01088,2002,Male,OBC,2,1,2024-10-03
1089,TR-01089,1996,Other,General,2,1,2024-08-12
1090,TR-01090,2004,Female,ST,2,1,2024-08-12
1091,TR-01091,1996,Female,SC,4,1,2024-08-12
1092,TR-01092,1999,Other,SC,3,1,2024-08-12
1093,TR-01093,1991,Male,ST,5,1,2024-08-12
1094,TR-01094,1990,Other,SC,1,1,2024-08-12
1095,TR-01095,1995,Female,ST,3,1,2024-08-12
1096,TR-01096,1997,Male,General,1,1,2024-08-12
1097,TR-01097,2002,Other,General,2,1,2024-08-12
1098,TR-01098,1991,Female,OBC,5,1,2024-08-12
1099,TR-01099,2006,Female,OBC,4,1,2024-08-12
1100,TR-01100,1996,Female,ST,4,1,2024-08-12
1101,TR-01101,1995,Other,OBC,2,1,2024-08-12
1102,TR-01102,2005,Male,General,5,1,2024-08-12
1103,TR-01103,1999,Other,OBC,1,1,2024-08-12
1104,TR-01104,2002,Female,General,1,1,2024-08-12
1105,TR-01105,1992,Other,OBC,5,1,2024-08-12
1106,TR-01106,1992,Other,OBC,2,1,2024-08-12
1107,TR-01107,1993,Male,SC,1,1,2024-08-12
1108,TR-01108,1992,Male,General,2,1,2024-08-12
1109,TR-01109,1998,Other,OBC,4,1,2024-08-12
1110,TR-01110,1993,Male,SC,1,1,2024-08-12
1111,TR-01111,1992,Male,General,5,1,2024-08-12
1112,TR-01112,2003,Other,OBC,2,1,2024-08-12
1113,TR-01113,1990,Other,General,3,1,2024-08-12
1114,TR-01114,1995,Other,ST,5,1,2024-08-12
1115,TR-01115,1993,Male,General,5,1,2024-08-12
1116,TR-01116,1998,Male,OBC,3,1,2024-08-12
1117,TR-01117,2000,Other,ST,3,1,2024-08-12
1118,TR-01118,2004,Female,OBC,4,1,2024-08-12
1119,TR-01119,1993,Male,ST,2,1,2024-08-12
1120,TR-01120,1994,Other,General,2,1,2024-08-12
1121,TR-01121,2005,Male,ST,5,1,2024-08-12
1122,TR-01122,1999,Male,General,1,1,2024-08-12
1123,TR-01123,2003,Other,SC,5,1,2024-08-12
1124,TR-01124,1998,Other,ST,1,1,2024-08-12
1125,TR-01125,1991,Other,SC,5,1,2024-08-12
1126,TR-01126,1993,Other,OBC,3,1,2024-08-12
1127,TR-01127,2000,Male,General,5,1,2024-08-12
1128,TR-01128,1996,Other,OBC,4,1,2024-08-12
1129,TR-01129,1991,Female,ST,3,1,2024-08-12
1130,TR-01130,2000,Other,General,2,1,2024-08-12
1131,TR-01131,2000,Female,General,4,1,2024-08-12
1132,TR-01132,1992,Male,OBC,3,1,2024-08-12
1133,TR-01133,1993,Male,General,5,1,2024-08-12
1134,TR-01134,1990,Other,OBC,5,1,2024-08-12
1135,TR-01135,1995,Other,SC,3,1,2024-08-12
1136,TR-01136,2005,Female,ST,4,1,2024-08-12
1137,TR-01137,2002,Female,OBC,2,1,2024-08-12
1138,TR-01138,1995,Female,General,4,1,2024-08-12
1139,TR-01139,1992,Other,SC,4,1,2024-08-12
1140,TR-01140,2004,Female,OBC,5,1,2024-08-12
1141,TR-01141,1993,Female,General,1,1,2024-08-12
1142,TR-01142,2001,Male,SC,4,1,2024-08-12
1143,TR-01143,1995,Female,SC,4,1,2024-08-12
1144,TR-01144,2003,Male,General,2,1,2024-08-12
1145,TR-01145,1990,Female,SC,3,1,2024-08-12
1146,TR-01146,1999,Male,SC,3,1,2024-08-12
1147,TR-01147,2001,Female,General,3,1,2024-08-12
1148,TR-01148,1991,Male,ST,5,1,2024-08-12
1149,TR-01149,1997,Other,ST,2,1,2024-08-12
1150,TR-01150,2000,Female,OBC,2,1,2024-08-12
1151,TR-01151,1995,Male,OBC,5,1,2024-08-12
1152,TR-01152,2007,Male,OBC,2,1,2024-08-12
1153,TR-01153,1990,Other,General,2,1,2024-08-12
1154,TR-01154,2000,Female,ST,3,1,2024-08-12
1155,TR-01155,2003,Other,General,3,1,2024-08-12
1156,TR-01156,1991,Male,ST,5,1,2024-08-12
1157,TR-01157,1998,Female,ST,4,1,2024-02-27
1158,TR-01158,1999,Other,ST,1,1,2024-02-27
1159,TR-01159,1996,Other,ST,5,1,2024-02-27
1160,TR-01160,1992,Male,ST,5,1,2024-02-27
1161,TR-01161,2000,Female,SC,3,1,2024-02-27
1162,TR-01162,2000,Other,SC,1,1,2024-02-27
1163,TR-01163,2006,Other,OBC,1,1,2024-02-27
1164,TR-01164,2002,Female,SC,3,1,2024-02-27
1165,TR-01165,1996,Other,OBC,4,1,2024-02-27
1166,TR-01166,2002,Female,General,2,1,2024-02-27
1167,TR-01167,2002,Female,General,4,1,2024-02-27
1168,TR-01168,2003,Male,SC,5,1,2024-02-27
1169,TR-01169,2005,Male,General,3,1,2024-02-27
1170,TR-01170,2005,Male,General,5,1,2024-02-27
1171,TR-01171,1991,Other,OBC,3,1,2024-02-27
1172,TR-01172,1992,Female,SC,3,1,2024-02-27
1173,TR-01173,2005,Other,ST,5,1,2024-02-27
1174,TR-01174,1998,Male,OBC,2,1,2024-02-27
1175,TR-01175,1991,Female,ST,5,1,2024-02-27
1176,TR-01176,1998,Female,General,3,1,2024-02-27
1177,TR-01177,2001,Female,SC,5,1,2024-02-27
1178,TR-01178,2006,Other,OBC,3,1,2024-02-27
1179,TR-01179,2000,Other,ST,5,1,2024-02-27
1180,TR-01180,2002,Female,OBC,4,1,2024-02-27
1181,TR-01181,1992,Male,OBC,5,1,2024-02-27
1182,TR-01182,2000,Male,ST,4,1,2024-02-27
1183,TR-01183,2004,Male,SC,3,1,2024-02-27
1184,TR-01184,2000,Female,General,3,1,2024-02-27
1185,TR-01185,2006,Female,OBC,2,1,2024-02-27
1186,TR-01186,1994,Female,ST,5,1,2024-02-27
1187,TR-01187,1991,Female,General,5,1,2024-02-27
1188,TR-01188,2006,Other,ST,4,1,2024-02-27
1189,TR-01189,2000,Male,ST,2,1,2024-02-27
1190,TR-01190,1993,Female,OBC,2,1,2024-02-27
1191,TR-01191,2004,Other,General,3,1,2024-02-27
1192,TR-01192,1996,Male,ST,1,1,2024-02-27
1193,TR-01193,2001,Male,SC,3,1,2024-02-27
1194,TR-01194,2003,Other,ST,2,1,2024-02-27
1195,TR-01195,1991,Female,General,2,1,2024-02-27
1196,TR-01196,1997,Female,OBC,2,1,2024-02-27
1197,TR-01197,2001,Other,SC,5,1,2024-02-27
1198,TR-01198,1996,Male,SC,4,1,2024-02-27
1199,TR-01199,2001,Other,SC,1,1,2024-02-27
1200,TR-01200,1993,Male,General,5,1,2024-02-27
1201,TR-01201,2006,Other,General,1,1,2024-02-27
1202,TR-01202,1997,Male,SC,1,1,2024-02-27
1203,TR-01203,2007,Female,ST,3,1,2024-02-27
1204,TR-01204,2007,Male,SC,2,1,2024-02-27
1205,TR-01205,1994,Male,SC,1,1,2024-02-27
1206,TR-01206,1995,Female,OBC,4,1,2024-02-27
1207,TR-01207,2007,Female,General,5,1,2024-02-27
1208,TR-01208,1992,Male,SC,3,1,2024-02-27
1209,TR-01209,1992,Male,General,3,1,2024-02-27
1210,TR-01210,2000,Female,OBC,5,1,2024-02-27
1211,TR-01211,2002,Other,General,3,1,2024-02-27
1212,TR-01212,1992,Female,SC,3,1,2024-02-27
1213,TR-01213,1997,Female,SC,4,1,2024-02-27
1214,TR-01214,2004,Female,ST,3,1,2024-02-27
1215,TR-01215,2000,Other,General,3,1,2024-02-27
1216,TR-01216,1991,Male,OBC,1,1,2024-02-27
1217,TR-01217,1995,Female,SC,2,1,2024-02-27
1218,TR-01218,1999,Female,ST,2,1,2024-02-27
1219,TR-01219,1995,Male,ST,1,1,2024-02-27
1220,TR-01220,2001,Female,ST,5,1,2024-02-27
1221,TR-01221,1995,Male,OBC,4,1,2024-02-27
1222,TR-01222,1993,Male,ST,3,1,2024-02-27
1223,TR-01223,2002,Male,OBC,2,1,2024-02-27
1224,TR-01224,2005,Other,OBC,5,1,2024-02-27
1225,TR-01225,2003,Female,SC,1,1,2024-02-02
1226,TR-01226,1996,Other,ST,5,1,2024-02-02
1227,TR-01227,1999,Male,ST,5,1,2024-02-02
1228,TR-01228,2002,Other,SC,2,1,2024-02-02
1229,TR-01229,2004,Female,SC,1,1,2024-02-02
1230,TR-01230,1998,Other,General,5,1,2024-02-02
1231,TR-01231,1999,Other,ST,4,1,2024-02-02
1232,TR-01232,1997,Female,SC,5,1,2024-02-02
1233,TR-01233,2007,Female,SC,3,1,2024-02-02
1234,TR-01234,1992,Other,General,3,1,2024-02-02
1235,TR-01235,1994,Other,ST,1,1,2024-02-02
1236,TR-01236,2005,Other,General,1,1,2024-02-02
1237,TR-01237,2002,Female,General,5,1,2024-02-02
1238,TR-01238,1993,Female,OBC,4,1,2024-02-02
1239,TR-01239,1994,Male,ST,1,1,2024-02-02
1240,TR-01240,1999,Female,General,1,1,2024-02-02
1241,TR-01241,2005,Other,General,2,1,2024-02-02
1242,TR-01242,2001,Male,ST,5,1,2024-02-02
1243,TR-01243,1991,Other,ST,1,1,2024-02-02
1244,TR-01244,1999,Female,OBC,5,1,2024-02-02
1245,TR-01245,1999,Male,General,3,1,2024-02-02
1246,TR-01246,2006,Other,SC,3,1,2024-02-02
1247,TR-01247,1997,Female,General,5,1,2024-02-02
1248,TR-01248,2004,Male,ST,4,1,2024-02-02
1249,TR-01249,2004,Other,General,2,1,2024-02-02
1250,TR-01250,2006,Other,ST,4,1,2024-02-02
1251,TR-01251,1990,Female,ST,1,1,2024-02-02
1252,TR-01252,2005,Female,OBC,1,1,2024-02-02
1253,TR-01253,2006,Other,General,2,1,2024-02-02
1254,TR-01254,2007,Female,OBC,2,1,2024-02-02
1255,TR-01255,1993,Female,SC,4,1,2024-02-02
1256,TR-01256,2007,Female,ST,4,1,2024-02-02
1257,TR-01257,1990,Male,General,1,1,2024-02-02
1258,TR-01258,1992,Other,SC,3,1,2024-02-02
1259,TR-01259,1998,Male,ST,1,1,2024-02-02
1260,TR-01260,2004,Other,General,2,1,2024-02-02
1261,TR-01261,1998,Female,ST,4,1,2024-02-02
1262,TR-01262,2005,Male,SC,3,1,2024-02-02
1263,TR-01263,2003,Other,ST,1,1,2024-02-02
1264,TR-01264,1992,Male,General,5,1,2024-02-02
1265,TR-01265,2006,Female,General,3,1,2024-02-02
1266,TR-01266,1997,Other,OBC,2,1,2024-02-02
1267,TR-01267,1992,Male,OBC,2,1,2024-02-02
1268,TR-01268,1996,Male,General,5,1,2024-02-02
1269,TR-01269,1993,Female,OBC,2,1,2024-02-02
1270,TR-01270,1995,Female,General,1,1,2024-02-02
1271,TR-01271,2000,Male,General,5,1,2024-02-02
1272,TR-01272,2004,Male,General,4,1,2024-02-02
1273,TR-01273,2000,Female,SC,4,1,2024-02-02
1274,TR-01274,1990,Other,OBC,2,1,2024-02-02
1275,TR-01275,2003,Other,General,1,1,2024-02-02
1276,TR-01276,2002,Other,SC,2,1,2024-02-02
1277,TR-01277,2006,Male,ST,5,1,2024-02-02
1278,TR-01278,2001,Female,ST,4,1,2024-02-02
1279,TR-01279,2006,Male,ST,4,1,2024-02-02
1280,TR-01280,1993,Female,SC,3,1,2024-02-02
1281,TR-01281,1998,Other,SC,2,1,2024-02-02
1282,TR-01282,1990,Female,OBC,3,1,2024-02-02
1283,TR-01283,2006,Female,General,2,1,2024-02-02
1284,TR-01284,1997,Female,ST,2,1,2024-02-02
1285,TR-01285,2000,Female,ST,3,1,2024-02-02
1286,TR-01286,1999,Other,SC,5,1,2024-02-02
1287,TR-01287,1996,Female,ST,2,1,2024-02-02
1288,TR-01288,2003,Other,OBC,3,1,2024-02-02
1289,TR-01289,1998,Other,General,4,1,2024-02-02
1290,TR-01290,2006,Other,General,5,1,2024-02-02
1291,TR-01291,2006,Male,ST,4,1,2024-02-02
1292,TR-01292,1991,Female,General,3,1,2024-02-02
1293,TR-01293,2006,Other,OBC,5,1,2025-02-14
1294,TR-01294,1996,Male,OBC,5,1,2025-02-14
1295,TR-01295,2007,Male,ST,3,1,2025-02-14
1296,TR-01296,1990,Female,SC,2,1,2025-02-14
1297,TR-01297,2003,Female,OBC,3,1,2025-02-14
1298,TR-01298,1990,Other,ST,2,1,2025-02-14
1299,TR-01299,1990,Other,General,2,1,2025-02-14
1300,TR-01300,1992,Female,OBC,2,1,2025-02-14
1301,TR-01301,2003,Male,ST,3,1,2025-02-14
1302,TR-01302,2001,Female,ST,4,1,2025-02-14
1303,TR-01303,1991,Other,General,3,1,2025-02-14
1304,TR-01304,2003,Female,General,2,1,2025-02-14
1305,TR-01305,2003,Other,ST,5,1,2025-02-14
1306,TR-01306,1994,Female,ST,1,1,2025-02-14
1307,TR-01307,2000,Female,General,1,1,2025-02-14
1308,TR-01308,1991,Other,OBC,1,1,2025-02-14
1309,TR-01309,1990,Male,General,1,1,2025-02-14
1310,TR-01310,1992,Male,OBC,3,1,2025-02-14
1311,TR-01311,1997,Other,ST,3,1,2025-02-14
1312,TR-01312,1990,Other,General,5,1,2025-02-14
1313,TR-01313,1999,Male,SC,3,1,2025-02-14
1314,TR-01314,1992,Female,General,2,1,2025-02-14
1315,TR-01315,1990,Other,ST,2,1,2025-02-14
1316,TR-01316,2006,Other,OBC,2,1,2025-02-14
1317,TR-01317,1990,Female,ST,3,1,2025-02-14
1318,TR-01318,1990,Male,SC,5,1,2025-02-14
1319,TR-01319,1993,Male,General,3,1,2025-02-14
1320,TR-01320,1990,Other,OBC,1,1,2025-02-14
1321,TR-01321,2007,Male,SC,4,1,2025-02-14
1322,TR-01322,1996,Female,General,2,1,2025-02-14
1323,TR-01323,1990,Male,OBC,5,1,2025-02-14
1324,TR-01324,1994,Male,OBC,1,1,2025-02-14
1325,TR-01325,1998,Male,ST,1,1,2025-02-14
1326,TR-01326,2006,Female,SC,3,1,2025-02-14
1327,TR-01327,2003,Other,OBC,5,1,2025-02-14
1328,TR-01328,1999,Female,ST,3,1,2025-02-14
1329,TR-01329,1999,Male,General,1,1,2025-02-14
1330,TR-01330,2004,Female,General,4,1,2025-02-14
1331,TR-01331,1996,Other,General,2,1,2025-02-14
1332,TR-01332,2000,Male,SC,2,1,2025-02-14
1333,TR-01333,2000,Female,General,2,1,2025-02-14
1334,TR-01334,1995,Male,SC,3,1,2025-02-14
1335,TR-01335,1993,Other,General,3,1,2025-02-14
1336,TR-01336,2001,Male,SC,3,1,2025-02-14
1337,TR-01337,1992,Other,OBC,5,1,2025-02-14
1338,TR-01338,2001,Male,OBC,3,1,2025-02-14
1339,TR-01339,1995,Other,General,4,1,2025-02-14
1340,TR-01340,2006,Other,ST,1,1,2025-02-14
1341,TR-01341,1997,Female,ST,5,1,2025-02-14
1342,TR-01342,1998,Female,General,2,1,2025-02-14
1343,TR-01343,1991,Female,SC,2,1,2025-02-14
1344,TR-01344,1999,Other,SC,1,1,2025-02-14
1345,TR-01345,1997,Male,SC,3,1,2025-02-14
1346,TR-01346,2005,Male,General,2,1,2025-02-14
1347,TR-01347,2002,Other,General,2,1,2025-02-14
1348,TR-01348,1993,Female,SC,4,1,2025-02-14
1349,TR-01349,1997,Other,ST,5,1,2025-02-14
1350,TR-01350,2003,Other,ST,3,1,2025-02-14
1351,TR-01351,1991,Female,SC,4,1,2025-02-14
1352,TR-01352,1997,Other,ST,4,1,2025-02-14
1353,TR-01353,2003,Male,OBC,4,1,2025-02-14
1354,TR-01354,1992,Male,General,2,1,2025-02-14
1355,TR-01355,1997,Male,SC,4,1,2025-02-14
1356,TR-01356,2000,Female,OBC,5,1,2025-02-14
1357,TR-01357,2006,Male,OBC,5,1,2025-02-14
1358,TR-01358,2002,Female,SC,3,1,2025-02-14
1359,TR-01359,2002,Male,ST,3,1,2025-02-14
1360,TR-01360,1996,Male,OBC,1,1,2025-02-14
1361,TR-01361,2005,Other,OBC,2,1,2024-03-08
1362,TR-01362,1995,Other,OBC,5,1,2024-03-08
1363,TR-01363,2005,Female,ST,2,1,2024-03-08
1364,TR-01364,1991,Male,SC,4,1,2024-03-08
1365,TR-01365,1998,Other,ST,5,1,2024-03-08
1366,TR-01366,2005,Female,SC,1,1,2024-03-08
1367,TR-01367,1995,Other,ST,1,1,2024-03-08
1368,TR-01368,1991,Female,OBC,2,1,2024-03-08
1369,TR-01369,2001,Other,SC,2,1,2024-03-08
1370,TR-01370,1997,Other,General,4,1,2024-03-08
1371,TR-01371,1994,Male,SC,2,1,2024-03-08
1372,TR-01372,1998,Female,OBC,3,1,2024-03-08
1373,TR-01373,2007,Other,OBC,1,1,2024-03-08
1374,TR-01374,1992,Male,ST,3,1,2024-03-08
1375,TR-01375,1998,Female,OBC,2,1,2024-03-08
1376,TR-01376,2003,Male,SC,2,1,2024-03-08
1377,TR-01377,1999,Male,OBC,3,1,2024-03-08
1378,TR-01378,1995,Other,SC,1,1,2024-03-08
1379,TR-01379,1999,Female,SC,5,1,2024-03-08
1380,TR-01380,2004,Female,SC,2,1,2024-03-08
1381,TR-01381,1995,Other,OBC,3,1,2024-03-08
1382,TR-01382,2005,Male,ST,2,1,2024-03-08
1383,TR-01383,2001,Female,OBC,2,1,2024-03-08
1384,TR-01384,1998,Female,ST,2,1,2024-03-08
1385,TR-01385,1998,Other,General,5,1,2024-03-08
1386,TR-01386,2001,Other,SC,5,1,2024-03-08
1387,TR-01387,2003,Other,ST,2,1,2024-03-08
1388,TR-01388,2002,Male,General,4,1,2024-03-08
1389,TR-01389,2000,Male,OBC,1,1,2024-03-08
1390,TR-01390,1992,Female,OBC,1,1,2024-03-08
1391,TR-01391,1993,Male,ST,4,1,2024-03-08
1392,TR-01392,2000,Female,SC,3,1,2024-03-08
1393,TR-01393,2005,Male,SC,2,1,2024-03-08
1394,TR-01394,1995,Other,ST,3,1,2024-03-08
1395,TR-01395,1995,Male,ST,5,1,2024-03-08
1396,TR-01396,2007,Male,ST,2,1,2024-03-08
1397,TR-01397,1997,Female,General,3,1,2024-03-08
1398,TR-01398,2004,Other,ST,2,1,2024-03-08
1399,TR-01399,1999,Other,SC,1,1,2024-03-08
1400,TR-01400,2002,Male,General,5,1,2024-03-08
1401,TR-01401,2004,Female,General,1,1,2024-03-08
1402,TR-01402,1995,Other,ST,4,1,2024-03-08
1403,TR-01403,1991,Other,ST,3,1,2024-03-08
1404,TR-01404,2005,Male,ST,2,1,2024-03-08
1405,TR-01405,1998,Other,General,1,1,2024-03-08
1406,TR-01406,1991,Male,ST,1,1,2024-03-08
1407,TR-01407,1992,Female,OBC,1,1,2024-03-08
1408,TR-01408,1992,Female,ST,4,1,2024-03-08
1409,TR-01409,2007,Female,General,4,1,2024-03-08
1410,TR-01410,1992,Male,General,2,1,2024-03-08
1411,TR-01411,1997,Other,ST,2,1,2024-03-08
1412,TR-01412,2003,Male,ST,4,1,2024-03-08
1413,TR-01413,2001,Other,OBC,5,1,2024-03-08
1414,TR-01414,1991,Other,SC,5,1,2024-03-08
1415,TR-01415,2002,Male,SC,5,1,2024-03-08
1416,TR-01416,2001,Other,OBC,4,1,2024-03-08
1417,TR-01417,2007,Other,General,3,1,2024-03-08
1418,TR-01418,1995,Female,SC,1,1,2024-03-08
1419,TR-01419,2003,Male,SC,1,1,2024-03-08
1420,TR-01420,1991,Male,SC,2,1,2024-03-08
1421,TR-01421,2003,Female,ST,1,1,2024-03-08
1422,TR-01422,1994,Female,SC,5,1,2024-03-08
1423,TR-01423,1992,Other,General,5,1,2024-03-08
1424,TR-01424,2001,Male,OBC,2,1,2024-03-08
1425,TR-01425,1990,Other,OBC,5,1,2024-03-08
1426,TR-01426,2006,Male,ST,5,1,2024-03-08
1427,TR-01427,2003,Other,OBC,1,1,2024-03-08
1428,TR-01428,1996,Other,ST,1,1,2024-03-08
1429,TR-01429,1998,Other,ST,5,1,2024-11-18
1430,TR-01430,1990,Female,SC,5,1,2024-11-18
1431,TR-01431,1991,Other,SC,2,1,2024-11-18
1432,TR-01432,1998,Other,ST,5,1,2024-11-18
1433,TR-01433,2002,Other,OBC,3,1,2024-11-18
1434,TR-01434,1995,Female,OBC,5,1,2024-11-18
1435,TR-01435,1994,Female,SC,2,1,2024-11-18
1436,TR-01436,1999,Other,ST,5,1,2024-11-18
1437,TR-01437,2005,Male,ST,5,1,2024-11-18
1438,TR-01438,2006,Male,OBC,3,1,2024-11-18
1439,TR-01439,1996,Male,OBC,1,1,2024-11-18
1440,TR-01440,1991,Female,SC,2,1,2024-11-18
1441,TR-01441,1999,Other,General,2,1,2024-11-18
1442,TR-01442,2004,Other,OBC,2,1,2024-11-18
1443,TR-01443,1994,Male,OBC,4,1,2024-11-18
1444,TR-01444,2002,Other,SC,2,1,2024-11-18
1445,TR-01445,2001,Male,ST,5,1,2024-11-18
1446,TR-01446,2002,Female,ST,2,1,2024-11-18
1447,TR-01447,1999,Female,SC,3,1,2024-11-18
1448,TR-01448,1998,Other,OBC,5,1,2024-11-18
1449,TR-01449,2005,Female,SC,4,1,2024-11-18
1450,TR-01450,1993,Female,SC,1,1,2024-11-18
1451,TR-01451,1998,Female,General,5,1,2024-11-18
1452,TR-01452,2001,Male,ST,2,1,2024-11-18
1453,TR-01453,1999,Male,SC,5,1,2024-11-18
1454,TR-01454,1998,Male,ST,1,1,2024-11-18
1455,TR-01455,2005,Other,OBC,5,1,2024-11-18
1456,TR-01456,1991,Female,ST,1,1,2024-11-18
1457,TR-01457,2003,Male,ST,5,1,2024-11-18
1458,TR-01458,1998,Female,General,1,1,2024-11-18
1459,TR-01459,2001,Other,ST,2,1,2024-11-18
1460,TR-01460,2002,Male,General,5,1,2024-11-18
1461,TR-01461,1999,Male,SC,5,1,2024-11-18
1462,TR-01462,1996,Female,SC,3,1,2024-11-18
1463,TR-01463,2007,Male,ST,1,1,2024-11-18
1464,TR-01464,1998,Other,OBC,1,1,2024-11-18
1465,TR-01465,1995,Male,OBC,1,1,2024-11-18
1466,TR-01466,2003,Female,General,1,1,2024-11-18
1467,TR-01467,2007,Female,SC,4,1,2024-11-18
1468,TR-01468,2002,Male,SC,2,1,2024-11-18
1469,TR-01469,2005,Other,General,1,1,2024-11-18
1470,TR-01470,2004,Other,General,5,1,2024-11-18
1471,TR-01471,1996,Male,OBC,1,1,2024-11-18
1472,TR-01472,1994,Other,OBC,1,1,2024-11-18
1473,TR-01473,1996,Other,General,3,1,2024-11-18
1474,TR-01474,2000,Female,ST,2,1,2024-11-18
1475,TR-01475,2004,Female,ST,5,1,2024-11-18
